35.804169,139.093041,0.3507777,35.80410612,139.0953227,35.80188729,139.0931937,35.80402527,139.0910647,35.80615427,139.0931039,2.33708139,0.045906348,0, 
35.804169,139.093041,0.3507777,35.80419595,139.0953227,35.80189627,139.0932835,35.80395341,139.0910647,35.80615427,139.093023,2.296534599,0.046392073,0, 
35.804169,139.093041,0.3507777,35.8042229,139.0953227,35.80190526,139.0933105,35.80392646,139.0910737,35.80615427,139.0930051,2.286260892,0.046930088,0, 
35.804169,139.093041,0.3507777,35.80421392,139.0953137,35.80190526,139.0932925,35.80393544,139.0910737,35.80615427,139.0930141,2.289984552,0.044937516,0, 
35.804169,139.093041,0.3507777,35.80414205,139.0953227,35.80189627,139.0932296,35.80398934,139.0910737,35.80614528,139.0930769,2.321520732,0.04768257,0, 
35.804169,139.093041,0.3507777,35.80417798,139.0953227,35.80189627,139.0932656,35.80397137,139.0910647,35.80615427,139.093041,2.305969674,0.046746724,0, 
35.804169,139.093041,0.3507777,35.80404324,139.0953137,35.80189627,139.0931218,35.80408815,139.0910557,35.80614528,139.0931578,2.365984216,0.045563496,0, 
35.804169,139.093041,0.3507777,35.804169,139.0953227,35.80189627,139.0932566,35.80397137,139.0910737,35.80614528,139.093059,2.309594199,0.047554812,0, 
35.804169,139.093041,0.3507777,35.804169,139.0953227,35.80189627,139.0932566,35.80397137,139.0910737,35.80614528,139.093059,2.310593924,0.047444332,0, 
35.804169,139.093041,0.3507777,35.80418697,139.0953227,35.80189627,139.0932746,35.80395341,139.0910647,35.80615427,139.093032,2.299741641,0.046093098,0, 
35.804169,139.093041,0.3507777,35.80410612,139.0953227,35.80188729,139.0931937,35.80402527,139.0910647,35.80615427,139.0931039,2.336553602,0.046758243,0, 
35.804169,139.093041,0.3507777,35.80420493,139.0953227,35.80189627,139.0932925,35.80393544,139.0910737,35.80615427,139.0930141,2.291370169,0.046916196,0, 
35.804169,139.093041,0.3507777,35.80420493,139.0953227,35.80189627,139.0932925,35.80393544,139.0910737,35.80614528,139.093023,2.292088721,0.047092544,0, 
35.804169,139.093041,0.3507777,35.80414205,139.0953227,35.80189627,139.0932296,35.80398934,139.0910737,35.80614528,139.0930769,2.319614833,0.04745819,0, 
35.804169,139.093041,0.3507777,35.80418697,139.0953137,35.80190526,139.0932656,35.80397137,139.0910647,35.80616325,139.093032,2.303292164,0.044415837,0, 
35.804169,139.093041,0.3507777,35.80413307,139.0953227,35.80189627,139.0932207,35.8040073,139.0910647,35.80615427,139.0930859,2.326396135,0.0466996,0, 
35.804169,139.093041,0.3507777,35.80424985,139.0953227,35.80190526,139.0933374,35.80389951,139.0910827,35.80614528,139.0929871,2.273808492,0.04718735,0, 
35.804169,139.093041,0.3507777,35.80420493,139.0953137,35.80190526,139.0932746,35.80395341,139.0910647,35.80616325,139.0930141,2.296333537,0.04431487,0, 
35.804169,139.093041,0.3507777,35.80416002,139.0953227,35.80189627,139.0932476,35.80398035,139.0910737,35.80614528,139.0930679,2.314547793,0.047058265,0, 
35.804169,139.093041,0.3507777,35.8041151,139.0953227,35.80189627,139.0932027,35.80401629,139.0910647,35.80615427,139.0930949,2.331094387,0.046927715,0, 
35.804169,139.093041,0.3507777,35.80420493,139.0953227,35.80189627,139.0932925,35.80393544,139.0910737,35.80614528,139.093023,2.291686074,0.047097535,0, 
35.804169,139.093041,0.3507777,35.80428578,139.0953227,35.80191424,139.0933734,35.80387256,139.0910827,35.80615427,139.0929422,2.257113196,0.045876416,0, 
35.804169,139.093041,0.3507777,35.80424086,139.0953227,35.80190526,139.0933285,35.80390849,139.0910737,35.80615427,139.0929871,2.277871444,0.04687169,0, 
35.804169,139.093041,0.3507777,35.80420493,139.0953227,35.80189627,139.0932925,35.80394442,139.0910737,35.80615427,139.093023,2.293687443,0.046584583,0, 
35.804169,139.093041,0.3507777,35.80416002,139.0953227,35.80189627,139.0932476,35.80398035,139.0910647,35.80615427,139.093059,2.311780399,0.046372875,0, 
35.804169,139.093041,0.3507777,35.80414205,139.0953227,35.80189627,139.0932296,35.80399832,139.0910647,35.80615427,139.0930769,2.32174012,0.046093098,0, 
35.804169,139.093041,0.3507777,35.80426781,139.0953137,35.80191424,139.0933464,35.80389052,139.0910737,35.80615427,139.0929691,2.267566147,0.044917619,0, 
35.804169,139.093041,0.3507777,35.80414205,139.0953227,35.80189627,139.0932296,35.80399832,139.0910647,35.80615427,139.0930679,2.32040058,0.045910188,0, 
